dataset_id,session,nll_summed,n_trials
2,14,134.94012451171875,200
2,15,81.48138427734375,200
2,16,87.6945571899414,200
2,17,90.15564727783203,200
2,18,126.1529769897461,200
2,19,88.58245849609375,200
2,20,125.54461669921875,200
2,21,136.6374969482422,200
2,22,84.26593780517578,200
2,23,94.94187927246094,200
2,24,78.20372009277344,200
2,25,90.70921325683594,200
2,26,85.43118286132812,200
2,27,124.89362335205078,200
2,28,71.95404815673828,200
2,29,95.95004272460938,200
2,30,71.74300384521484,200
2,31,102.66419219970703,200
2,32,119.88613891601562,200
2,33,71.24522399902344,200
2,34,138.99501037597656,200
2,35,81.80198669433594,200
2,36,69.94525146484375,200
2,37,142.22476196289062,200
2,38,77.5877456665039,200
2,39,77.16122436523438,200
2,40,133.859130859375,200
2,41,76.32612609863281,200
2,42,107.38270568847656,200
2,43,129.76263427734375,200
2,44,91.62989044189453,200
2,45,77.63047790527344,200
2,46,134.00543212890625,200
2,47,79.41899108886719,200
2,48,96.92204284667969,200
2,49,114.35423278808594,200
2,50,127.58316802978516,200
2,51,72.64076232910156,200
2,52,125.08258056640625,200
2,53,72.72720336914062,200
2,54,69.31358337402344,200
2,55,75.34767150878906,200
2,56,130.78216552734375,200
2,57,84.62491607666016,200
2,58,144.96929931640625,200
2,59,135.95309448242188,200
2,60,86.83273315429688,200
2,61,108.93620300292969,200
2,62,66.39581298828125,200
2,63,135.685791015625,200
2,64,133.72674560546875,200
2,65,57.027347564697266,200
2,66,136.32513427734375,200
2,67,60.91348648071289,200
2,68,133.85906982421875,200
2,69,97.77993774414062,200
2,70,73.30575561523438,200
2,71,90.05653381347656,200
2,72,138.62362670898438,200
2,73,80.40520477294922,200
2,74,75.29966735839844,200
2,75,95.07839965820312,200
2,76,105.46794128417969,200
2,77,103.22463989257812,200
2,78,136.2841796875,200
2,79,86.63682556152344,200
2,80,118.3870620727539,200
2,81,89.01483154296875,200
2,82,95.4444580078125,200
2,83,107.99298095703125,200
2,84,74.75827026367188,200
2,85,134.6431427001953,200
2,86,75.24378967285156,200
2,87,120.71945190429688,200
2,88,125.7232666015625,200
2,89,134.08706665039062,200
